115.20000	 70.59686	 2	 1193	 
118.80000	 70.59686	 2	 1194	 
122.40000	 70.59686	 2	 1195	 
126.00000	 70.59686	 2	 1196	 
129.60001	 70.59686	 2	 1197	 
133.20000	 70.59686	 2	 1198	 
136.80000	 70.59686	 2	 1199	 
140.39999	 70.59686	 4	 1200	 
144.00000	 70.59686	 2	 1201	 
147.60001	 70.59686	 2	 1202	 
151.20000	 70.59686	 3	 1203	 
154.80000	 70.59686	 3	 1204	 
158.39999	 70.59686	 3	 1205	 
-158.39999	 70.59686	 2	 1217	 
-154.80000	 70.59686	 2	 1218	 
-111.60001	 70.59686	 2	 1230	 
-108.00000	 70.59686	 2	 1231	 
-104.39999	 70.59686	 2	 1232	 
-93.60001	 70.59686	 1	 1235	 
-86.39999	 70.59686	 1	 1237	 
-82.79999	 70.59686	 1	 1238	 
-79.20001	 70.59686	 1	 1239	 
-75.60001	 70.59686	 1	 1240	 
-72.00000	 70.59686	 1	 1241	 
-54.00000	 70.59686	 1	 1246	 
-50.39999	 70.59686	 1	 1247	 
-46.79999	 70.59686	 1	 1248	 
-43.20001	 70.59686	 1	 1249	 
-39.60001	 70.59686	 1	 1250	 
-36.00000	 70.59686	 1	 1251	 
-32.39999	 70.59686	 1	 1252	 
-28.79999	 70.59686	 1	 1253	 
20.76923	 69.66182	 2	 1267	 
24.23077	 69.66182	 1	 1268	 
27.69231	 69.66182	 1	 1269	 
31.15385	 69.66182	 1	 1270	 
62.30769	 69.66182	 2	 1279	 
69.23077	 69.66182	 3	 1281	 
76.15385	 69.66182	 2	 1283	 
79.61539	 69.66182	 2	 1284	 
83.07692	 69.66182	 2	 1285	 
86.53846	 69.66182	 2	 1286	 
90.00000	 69.66182	 2	 1287	 
93.46154	 69.66182	 2	 1288	 
96.92308	 69.66182	 2	 1289	 
100.38461	 69.66182	 2	 1290	 
103.84615	 69.66182	 2	 1291	 
107.30769	 69.66182	 2	 1292	 
110.76923	 69.66182	 2	 1293	 
114.23077	 69.66182	 2	 1294	 
117.69231	 69.66182	 2	 1295	 
121.15385	 69.66182	 2	 1296	 
124.61539	 69.66182	 2	 1297	 
128.07692	 69.66182	 2	 1298	 
131.53847	 69.66182	 2	 1299	 
135.00000	 69.66182	 2	 1300	 
138.46153	 69.66182	 2	 1301	 
141.92308	 69.66182	 2	 1302	 
145.38461	 69.66182	 2	 1303	 
148.84616	 69.66182	 2	 1304	 
152.30769	 69.66182	 2	 1305	 
155.76923	 69.66182	 2	 1306	 
159.23077	 69.66182	 3	 1307	 
173.07692	 69.66182	 2	 1311	 
-162.69231	 69.66182	 2	 1318	 
-159.23077	 69.66182	 2	 1319	 
-155.76923	 69.66182	 2	 1320	 
-152.30769	 69.66182	 2	 1321	 
-148.84616	 69.66182	 2	 1322	 
-145.38461	 69.66182	 2	 1323	 
-141.92308	 69.66182	 2	 1324	 
-131.53847	 69.66182	 2	 1327	 
-128.07692	 69.66182	 3	 1328	 
-114.23077	 69.66182	 2	 1332	 
-110.76923	 69.66182	 2	 1333	 
-107.30769	 69.66182	 2	 1334	 
-103.84616	 69.66182	 2	 1335	 
-93.46155	 69.66182	 1	 1338	 
-83.07693	 69.66182	 1	 1341	 
-76.15384	 69.66182	 1	 1343	 
-72.69232	 69.66182	 1	 1344	 
-69.23077	 69.66182	 1	 1345	 
-48.46155	 69.66182	 1	 1351	 
-45.00000	 69.66182	 1	 1352	 
-41.53845	 69.66182	 1	 1353	 
-38.07693	 69.66182	 1	 1354	 
-34.61539	 69.66182	 1	 1355	 
-31.15384	 69.66182	 1	 1356	 
-27.69232	 69.66182	 1	 1357	 
-24.23077	 69.66182	 1	 1358	 
16.66667	 68.72678	 2	 1370	 
20.00000	 68.72678	 2	 1371	 
23.33333	 68.72678	 1	 1372	 
26.66667	 68.72678	 1	 1373	 
30.00000	 68.72678	 1	 1374	 
33.33333	 68.72678	 1	 1375	 
36.66667	 68.72678	 2	 1376	 
53.33333	 68.72678	 6	 1381	 
63.33333	 68.72678	 2	 1384	 
66.66666	 68.72678	 2	 1385	 
70.00000	 68.72678	 2	 1386	 
76.66666	 68.72678	 2	 1388	 
80.00000	 68.72678	 2	 1389	 
83.33334	 68.72678	 2	 1390	 
86.66666	 68.72678	 2	 1391	 
90.00000	 68.72678	 2	 1392	 
93.33334	 68.72678	 2	 1393	 
96.66666	 68.72678	 2	 1394	 
100.00000	 68.72678	 2	 1395	 
103.33334	 68.72678	 2	 1396	 
106.66666	 68.72678	 2	 1397	 
110.00000	 68.72678	 2	 1398	 
113.33334	 68.72678	 2	 1399	 
116.66666	 68.72678	 2	 1400	 
120.00000	 68.72678	 2	 1401	 
123.33334	 68.72678	 2	 1402	 
126.66666	 68.72678	 2	 1403	 
130.00000	 68.72678	 2	 1404	 
133.33333	 68.72678	 4	 1405	 
136.66667	 68.72678	 2	 1406	 
140.00000	 68.72678	 2	 1407	 
143.33333	 68.72678	 2	 1408	 
146.66667	 68.72678	 2	 1409	 
150.00000	 68.72678	 2	 1410	 
153.33333	 68.72678	 2	 1411	 
156.66667	 68.72678	 2	 1412	 
160.00000	 68.72678	 2	 1413	 
163.33333	 68.72678	 2	 1414	 
166.66667	 68.72678	 2	 1415	 
170.00000	 68.72678	 2	 1416	 
173.33333	 68.72678	 2	 1417	 
176.66667	 68.72678	 2	 1418	 
-180.00000	 68.72678	 2	 1419	 
