Lon Lat SoilCode
-48.552642822265625 -22.90900993347168 2
64.800003051757812 47.220569610595703 2
-102.85714721679688 35.064800262451172 2
13.636363983154297 1.4025930166244507 4
107.41935729980469 35.999858856201172 2
-49.7872314453125 -6.0779008865356445 4
57.042255401611328 27.584314346313477 2
-98.372100830078125 53.765968322753906 6
17.30769157409668 45.350452423095703 2
111.52173614501953 -7.9480252265930176 3
-47.045440673828125 -11.688272476196289 4
59.0625 64.051551818847656 2
-97.346923828125 48.155628204345703 2
19.090909957885742 -1.4025930166244507 2
113.22580718994141 35.999858856201172 2
-45.46392822265625 -3.2727160453796387 2
64.6875 64.051551818847656 2
-90 53.765968322753906 2
22.021276473999023 -6.0779008865356445 2
118.05194854736328 -21.973947525024414 2
-42.954559326171875 -11.688272476196289 3
68.181816101074219 32.259616851806641 3
-81.81817626953125 32.259616851806641 1
26.086956024169922 -29.454435348510742 3
123.08823394775391 -30.389497756958008 2
-12.857147216796875 15.428518295288086 2
78.75 56.571136474609375 4
-70 68.726776123046875 1
30 18.23370361328125 2
126.92308044433594 57.506191253662109 2
-1.111114501953125 18.23370361328125 2
88.524589538574219 36.934921264648438 3
-70.54052734375 59.376296997070312 2
33.510639190673828 6.0779008865356445 4
139.61538696289062 -21.038887023925781 2
7.0786519050598145 10.753210067749023 2
91.475410461425781 36.934921264648438 3
-72 65.921646118164062 1
30 68.726776123046875 1
132.85714721679688 54.701026916503906 2
5 26.649253845214844 2
92.25 56.571136474609375 2
-70.71429443359375 -2.3376541137695312 3
36.666667938232422 18.23370361328125 2
156.42857360839844 54.701026916503906 2
10.800000190734863 0.4675309956073761 3
87 65.921646118164062 2
-71.632659912109375 48.155628204345703 1
35.625 49.090686798095703 2
160.71427917480469 54.701026916503906 2
12.600000381469727 0.4675309956073761 4
100 26.649253845214844 3
-67.040802001953125 -2.3376541137695312 3
39.473682403564453 40.675159454345703 3
-180 66.856689453125 2
12.5 26.649253845214844 1
99 65.921646118164062 2
-65.593231201171875 -38.805038452148438 3
41.739131927490234 29.454435348510742 3
-136.36363220214844 63.116500854492188 2
13.199999809265137 23.844070434570312 1
95.094337463378906 44.415393829345703 2
-64.47760009765625 -31.324558258056641 2
43.150684356689453 25.714193344116211 2
-120.50846862792969 38.805038452148438 4
15.612244606018066 -2.3376541137695312 1
99.782608032226562 50.960800170898438 2
-59.399993896484375 0.4675309956073761 4
46.914894104003906 6.0779008865356445 2
-116.4705810546875 46.285511016845703 2
19.799999237060547 0.4675309956073761 2
112.13114929199219 36.934921264648438 3
-46.7088623046875 -20.103824615478516 2
54.375 49.090686798095703 2
-110.76922607421875 57.506191253662109 1
24.069766998291016 -13.558395385742188 2
117.55101776123047 2.3376541137695312 3
-42.580657958984375 -7.012962818145752 2
61.071430206298828 67.791732788085938 1
-106.15383911132812 57.506191253662109 1
25.522388458251953 31.324558258056641 2
121.25 -26.649253845214844 1
-40.645172119140625 -7.012962818145752 2
69.428573608398438 61.246402740478516 2
-98.571441650390625 54.701026916503906 6
27.303371429443359 10.753210067749023 2
121.62162017822266 -24.779132843017578 1
-14.625 19.168764114379883 2
76.329116821289062 20.103824615478516 4
-101.91177368164062 30.389497756958008 2
29.508195877075195 36.934921264648438 2
124.52054595947266 -25.714193344116211 2
-46.071441650390625 -15.428518295288086 1
71.052635192871094 58.441242218017578 6
-87.096771240234375 35.999858856201172 4
31.34831428527832 10.753210067749023 4
130 68.726776123046875 2
-36 79.94696044921875 1
75.789474487304688 58.441242218017578 2
-84.19354248046875 35.999858856201172 4
31.034482955932617 66.856689453125 1
133.33332824707031 -18.23370361328125 1
-2.19512939453125 17.298641204833984 1
86.142860412597656 28.519374847412109 3
-77.142852783203125 54.701026916503906 1
33.75 41.610218048095703 2
135.55555725097656 -18.23370361328125 4
0 16.363580703735352 1
93 37.869979858398438 2
-71.590911865234375 -11.688272476196289 4
41.311473846435547 36.934921264648438 3
139.19999694824219 -23.844070434570312 4
4.1860466003417969 13.558395385742188 1
98 51.895858764648438 2
-68.9361572265625 -6.0779008865356445 4
